Date;DAS;Treatment;Variety;Id;Plant;Event;nb_Leaves;nb_tillers
28/09/2020;53;S;V2;9;L_V2_9;NA;10.4;NA
28/09/2020;53;S;V3;2;L_V3_2;NA;10.6;NA
28/09/2020;53;S;V3;3;L_V3_3;NA;10.6;NA
28/09/2020;53;S;V3;4;L_V3_4;NA;10.7;NA
28/09/2020;53;S;V3;7;L_V3_7;NA;10.9;NA
28/09/2020;53;S;V3;8;L_V3_8;NA;10.9;NA
28/09/2020;53;S;V3;9;L_V3_9;NA;10.9;NA
28/09/2020;53;S;V4;2;L_V4_2;NA;10.9;NA
28/09/2020;53;S;V4;3;L_V4_3;NA;11.1;NA
28/09/2020;53;S;V4;4;L_V4_4;NA;11.1;NA
28/09/2020;53;S;V4;7;L_V4_7;NA;11.1;NA
28/09/2020;53;S;V4;8;L_V4_8;NA;11.2;NA
28/09/2020;53;S;V4;9;L_V4_9;NA;11.1;NA
28/09/2020;53;S;V5;2;L_V5_2;NA;10.5;NA
28/09/2020;53;S;V5;3;L_V5_3;NA;10.8;NA
28/09/2020;53;S;V5;4;L_V5_4;NA;10.4;NA
28/09/2020;53;S;V5;7;L_V5_7;NA;10.6;NA
28/09/2020;53;S;V5;8;L_V5_8;NA;10.6;NA
28/09/2020;53;S;V5;9;L_V5_9;NA;10.7;NA
28/09/2020;53;S;V6;2;L_V6_2;NA;9.9;NA
28/09/2020;53;S;V6;3;L_V6_3;NA;9.5;NA
28/09/2020;53;S;V6;4;L_V6_4;NA;10.1;NA
28/09/2020;53;S;V6;7;L_V6_7;NA;9.9;NA
28/09/2020;53;S;V6;8;L_V6_8;NA;10.3;NA
28/09/2020;53;S;V6;9;L_V6_9;NA;9.7;NA
28/09/2020;53;S;V7;2;L_V7_2;NA;9.7;NA
28/09/2020;53;S;V7;3;L_V7_3;NA;9.9;NA
28/09/2020;53;S;V7;4;L_V7_4;NA;9.8;NA
28/09/2020;53;S;V7;7;L_V7_7;NA;9.5;NA
28/09/2020;53;S;V7;8;L_V7_8;NA;9.9;NA
28/09/2020;53;S;V7;9;L_V7_9;NA;9.9;NA
28/09/2020;53;S;V8;2;L_V8_2;NA;10.6;NA
28/09/2020;53;S;V8;3;L_V8_3;NA;10.5;NA
28/09/2020;53;S;V8;4;L_V8_4;NA;10.8;NA
28/09/2020;53;S;V8;7;L_V8_7;NA;10.8;NA
28/09/2020;53;S;V8;8;L_V8_8;NA;10.8;NA
28/09/2020;53;S;V8;9;L_V8_9;NA;10.8;NA
01/10/2020;56;C;V1;2;C_V1_2;NA;NA;19
01/10/2020;56;C;V1;3;C_V1_3;NA;NA;20
01/10/2020;56;C;V1;4;C_V1_4;NA;NA;16
01/10/2020;56;C;V1;7;C_V1_7;NA;NA;20
01/10/2020;56;C;V1;8;C_V1_8;NA;NA;20
01/10/2020;56;C;V1;9;C_V1_9;NA;NA;18
01/10/2020;56;C;V2;2;C_V2_2;NA;NA;21
01/10/2020;56;C;V2;3;C_V2_3;NA;NA;22
01/10/2020;56;C;V2;4;C_V2_4;NA;NA;21
01/10/2020;56;C;V2;7;C_V2_7;NA;NA;17
01/10/2020;56;C;V2;8;C_V2_8;NA;NA;21
01/10/2020;56;C;V2;9;C_V2_9;NA;NA;21
01/10/2020;56;S-AF;V1;2;D_V1_2;NA;NA;14
01/10/2020;56;S-AF;V1;3;D_V1_3;NA;NA;19
01/10/2020;56;S-AF;V1;4;D_V1_4;NA;NA;16
01/10/2020;56;S-AF;V1;7;D_V1_7;NA;NA;12
01/10/2020;56;S-AF;V1;8;D_V1_8;NA;NA;14
01/10/2020;56;S-AF;V1;9;D_V1_9;NA;NA;20
01/10/2020;56;S-AF;V2;2;D_V2_2;NA;NA;17
01/10/2020;56;S-AF;V2;3;D_V2_3;NA;NA;18
01/10/2020;56;S-AF;V2;4;D_V2_4;NA;NA;18
01/10/2020;56;S-AF;V2;7;D_V2_7;NA;NA;15
01/10/2020;56;S-AF;V2;8;D_V2_8;NA;NA;15
01/10/2020;56;S-AF;V2;9;D_V2_9;NA;NA;14
01/10/2020;56;S;V1;2;L_V1_2;NA;NA;12
01/10/2020;56;S;V1;3;L_V1_3;NA;NA;15
01/10/2020;56;S;V1;4;L_V1_4;NA;NA;10
01/10/2020;56;S;V1;7;L_V1_7;NA;NA;13
01/10/2020;56;S;V1;8;L_V1_8;NA;NA;17
01/10/2020;56;S;V1;9;L_V1_9;NA;NA;13
01/10/2020;56;S;V2;2;L_V2_2;NA;NA;17
01/10/2020;56;S;V2;3;L_V2_3;NA;NA;17
01/10/2020;56;S;V2;4;L_V2_4;NA;NA;17
01/10/2020;56;S;V2;7;L_V2_7;NA;NA;12
01/10/2020;56;S;V2;8;L_V2_8;NA;NA;17
01/10/2020;56;S;V2;9;L_V2_9;NA;NA;14
05/10/2020;60;C;V3;2;C_V3_2;NA;13.1;22
05/10/2020;60;C;V3;3;C_V3_3;NA;13.4;19
05/10/2020;60;C;V3;4;C_V3_4;NA;13.5;23
05/10/2020;60;C;V3;7;C_V3_7;NA;13.8;24
05/10/2020;60;C;V3;8;C_V3_8;NA;13.7;19
05/10/2020;60;C;V3;9;C_V3_9;NA;12.4;24
05/10/2020;60;C;V4;2;C_V4_2;NA;11.9;13
05/10/2020;60;C;V4;3;C_V4_3;NA;11.9;15
05/10/2020;60;C;V4;4;C_V4_4;NA;11.5;13
05/10/2020;60;C;V4;7;C_V4_7;NA;11.9;17
05/10/2020;60;C;V4;8;C_V4_8;NA;11.9;13
05/10/2020;60;C;V4;9;C_V4_9;NA;11.9;14
05/10/2020;60;C;V5;2;C_V5_2;NA;11.2;8
05/10/2020;60;C;V5;3;C_V5_3;NA;11.9;10
05/10/2020;60;C;V5;4;C_V5_4;NA;11.2;10
05/10/2020;60;C;V5;7;C_V5_7;NA;11.2;12
05/10/2020;60;C;V5;8;C_V5_8;NA;11.2;16
05/10/2020;60;C;V5;9;C_V5_9;NA;11.1;11
05/10/2020;60;C;V6;2;C_V6_2;NA;11.8;12
05/10/2020;60;C;V6;3;C_V6_3;NA;11.2;14
05/10/2020;60;C;V6;4;C_V6_4;NA;10.1;12
05/10/2020;60;C;V6;7;C_V6_7;NA;11.9;15
05/10/2020;60;C;V6;8;C_V6_8;NA;10.7;10
05/10/2020;60;C;V6;9;C_V6_9;NA;11;12
05/10/2020;60;C;V7;2;C_V7_2;NA;11.1;13
05/10/2020;60;C;V7;3;C_V7_3;NA;11.1;12
05/10/2020;60;C;V7;4;C_V7_4;NA;11.1;9
05/10/2020;60;C;V7;7;C_V7_7;NA;10.9;8
05/10/2020;60;C;V7;8;C_V7_8;NA;11;13
05/10/2020;60;C;V7;9;C_V7_9;NA;10.4;10
05/10/2020;60;C;V8;2;C_V8_2;NA;11.7;13
05/10/2020;60;C;V8;3;C_V8_3;NA;11.5;15
05/10/2020;60;C;V8;4;C_V8_4;NA;11.7;12
05/10/2020;60;C;V8;7;C_V8_7;NA;11.5;11
05/10/2020;60;C;V8;8;C_V8_8;NA;11.3;15
05/10/2020;60;C;V8;9;C_V8_9;NA;11.4;14
05/10/2020;60;S-AF;V3;2;D_V3_2;NA;12.6;17
05/10/2020;60;S-AF;V3;3;D_V3_3;NA;12.2;18
05/10/2020;60;S-AF;V3;4;D_V3_4;NA;12.6;21
05/10/2020;60;S-AF;V3;7;D_V3_7;NA;12.1;18
05/10/2020;60;S-AF;V3;8;D_V3_8;NA;11.3;11
05/10/2020;60;S-AF;V3;9;D_V3_9;NA;12.1;24
05/10/2020;60;S-AF;V4;2;D_V4_2;NA;12.4;9
05/10/2020;60;S-AF;V4;3;D_V4_3;NA;12.6;11
05/10/2020;60;S-AF;V4;4;D_V4_4;NA;12.4;7
05/10/2020;60;S-AF;V4;7;D_V4_7;NA;11.9;11
05/10/2020;60;S-AF;V4;8;D_V4_8;NA;12.2;10
05/10/2020;60;S-AF;V4;9;D_V4_9;NA;12.4;7
05/10/2020;60;S-AF;V5;2;D_V5_2;NA;11.5;12
05/10/2020;60;S-AF;V5;3;D_V5_3;NA;11.3;10
05/10/2020;60;S-AF;V5;4;D_V5_4;NA;11;10
05/10/2020;60;S-AF;V5;7;D_V5_7;NA;11.3;11
05/10/2020;60;S-AF;V5;8;D_V5_8;NA;11.3;10
05/10/2020;60;S-AF;V5;9;D_V5_9;NA;11;8
05/10/2020;60;S-AF;V6;2;D_V6_2;NA;10.9;9
05/10/2020;60;S-AF;V6;3;D_V6_3;NA;10.7;10
05/10/2020;60;S-AF;V6;4;D_V6_4;NA;9.5;5
05/10/2020;60;S-AF;V6;7;D_V6_7;NA;10.9;9
05/10/2020;60;S-AF;V6;8;D_V6_8;NA;10.6;8
05/10/2020;60;S-AF;V6;9;D_V6_9;NA;10;5
05/10/2020;60;S-AF;V7;2;D_V7_2;NA;10.9;7
05/10/2020;60;S-AF;V7;3;D_V7_3;NA;10.9;8
05/10/2020;60;S-AF;V7;4;D_V7_4;NA;10.6;8
05/10/2020;60;S-AF;V7;7;D_V7_7;NA;11.3;8
05/10/2020;60;S-AF;V7;8;D_V7_8;NA;10.9;7
05/10/2020;60;S-AF;V7;9;D_V7_9;NA;10.5;8
05/10/2020;60;S-AF;V8;2;D_V8_2;NA;11.9;15
05/10/2020;60;S-AF;V8;3;D_V8_3;NA;11.7;11
05/10/2020;60;S-AF;V8;4;D_V8_4;NA;11.7;12
05/10/2020;60;S-AF;V8;7;D_V8_7;NA;11.8;10
05/10/2020;60;S-AF;V8;8;D_V8_8;NA;11.8;11
05/10/2020;60;S-AF;V8;9;D_V8_9;NA;11.8;11
05/10/2020;60;S;V3;2;L_V3_2;NA;11.3;20
05/10/2020;60;S;V3;3;L_V3_3;NA;11.1;18
05/10/2020;60;S;V3;4;L_V3_4;NA;11.4;20
05/10/2020;60;S;V3;7;L_V3_7;NA;11.6;21
05/10/2020;60;S;V3;8;L_V3_8;NA;11.6;23
05/10/2020;60;S;V3;9;L_V3_9;NA;11.8;22
05/10/2020;60;S;V4;2;L_V4_2;NA;11.7;9
05/10/2020;60;S;V4;3;L_V4_3;NA;11.7;9
05/10/2020;60;S;V4;4;L_V4_4;NA;11.6;9
05/10/2020;60;S;V4;7;L_V4_7;NA;11.7;9
05/10/2020;60;S;V4;8;L_V4_8;NA;11.8;9
05/10/2020;60;S;V4;9;L_V4_9;NA;11.8;9
05/10/2020;60;S;V5;2;L_V5_2;NA;11.2;9
05/10/2020;60;S;V5;3;L_V5_3;NA;11.6;10
05/10/2020;60;S;V5;4;L_V5_4;NA;10.9;11
05/10/2020;60;S;V5;7;L_V5_7;NA;11.2;11
05/10/2020;60;S;V5;8;L_V5_8;NA;11.5;9
05/10/2020;60;S;V5;9;L_V5_9;NA;11.4;10
05/10/2020;60;S;V6;2;L_V6_2;NA;10.6;8
05/10/2020;60;S;V6;3;L_V6_3;NA;10.4;4
05/10/2020;60;S;V6;4;L_V6_4;NA;11.1;8
05/10/2020;60;S;V6;7;L_V6_7;NA;10.5;6
05/10/2020;60;S;V6;8;L_V6_8;NA;11.2;8
05/10/2020;60;S;V6;9;L_V6_9;NA;10.5;8
05/10/2020;60;S;V7;2;L_V7_2;NA;10.2;8
05/10/2020;60;S;V7;3;L_V7_3;NA;10.4;8
05/10/2020;60;S;V7;4;L_V7_4;NA;10.5;7
05/10/2020;60;S;V7;7;L_V7_7;NA;10;7
05/10/2020;60;S;V7;8;L_V7_8;NA;10.5;7
05/10/2020;60;S;V7;9;L_V7_9;NA;10.6;7
05/10/2020;60;S;V8;2;L_V8_2;NA;11.5;12
05/10/2020;60;S;V8;3;L_V8_3;NA;11.1;9
05/10/2020;60;S;V8;4;L_V8_4;NA;11.5;11
05/10/2020;60;S;V8;7;L_V8_7;NA;11.6;13
05/10/2020;60;S;V8;8;L_V8_8;NA;11.6;10
05/10/2020;60;S;V8;9;L_V8_9;NA;11.6;10
12/10/2020;67;C;V3;2;C_V3_2;NA;13.8;NA
12/10/2020;67;C;V3;3;C_V3_3;NA;14.2;NA
12/10/2020;67;C;V3;4;C_V3_4;NA;14.5;NA
12/10/2020;67;C;V3;7;C_V3_7;NA;14.5;NA
12/10/2020;67;C;V3;8;C_V3_8;NA;14.6;NA
12/10/2020;67;C;V3;9;C_V3_9;NA;13.4;NA
12/10/2020;67;C;V4;2;C_V4_2;NA;12.3;NA
12/10/2020;67;C;V4;3;C_V4_3;NA;12.4;NA
12/10/2020;67;C;V4;4;C_V4_4;NA;11.9;NA
12/10/2020;67;C;V4;7;C_V4_7;NA;12.5;NA
12/10/2020;67;C;V4;8;C_V4_8;NA;11.9;NA
12/10/2020;67;C;V4;9;C_V4_9;NA;12.2;NA
12/10/2020;67;C;V5;2;C_V5_2;NA;11.8;NA
12/10/2020;67;C;V5;3;C_V5_3;NA;12.6;NA
12/10/2020;67;C;V5;4;C_V5_4;NA;11.8;NA
12/10/2020;67;C;V5;7;C_V5_7;NA;11.8;NA
12/10/2020;67;C;V5;8;C_V5_8;NA;11.8;NA
12/10/2020;67;C;V5;9;C_V5_9;NA;11.7;NA
12/10/2020;67;C;V6;2;C_V6_2;NA;12.1;NA
12/10/2020;67;C;V6;3;C_V6_3;NA;11.6;NA
12/10/2020;67;C;V6;4;C_V6_4;NA;11;NA
12/10/2020;67;C;V6;7;C_V6_7;NA;12.3;NA
12/10/2020;67;C;V6;8;C_V6_8;NA;10.8;NA
12/10/2020;67;C;V6;9;C_V6_9;NA;11.4;NA
12/10/2020;67;C;V7;2;C_V7_2;NA;11.7;NA
12/10/2020;67;C;V7;3;C_V7_3;NA;11.7;NA
12/10/2020;67;C;V7;4;C_V7_4;NA;11.6;NA
12/10/2020;67;C;V7;7;C_V7_7;NA;11.3;NA
12/10/2020;67;C;V7;8;C_V7_8;NA;11.4;NA
12/10/2020;67;C;V7;9;C_V7_9;NA;11.4;NA
12/10/2020;67;C;V8;2;C_V8_2;NA;12.5;NA
12/10/2020;67;C;V8;3;C_V8_3;NA;12.3;NA
12/10/2020;67;C;V8;4;C_V8_4;NA;12.4;NA
12/10/2020;67;C;V8;7;C_V8_7;NA;12.4;NA
12/10/2020;67;C;V8;8;C_V8_8;NA;12.1;NA
12/10/2020;67;C;V8;9;C_V8_9;NA;12.3;NA
12/10/2020;67;S-AF;V3;2;D_V3_2;NA;13.5;NA
12/10/2020;67;S-AF;V3;3;D_V3_3;NA;13.1;NA
12/10/2020;67;S-AF;V3;4;D_V3_4;NA;13.5;NA
12/10/2020;67;S-AF;V3;7;D_V3_7;NA;12.7;NA
12/10/2020;67;S-AF;V3;8;D_V3_8;NA;12.5;NA
12/10/2020;67;S-AF;V3;9;D_V3_9;NA;12.7;NA
12/10/2020;67;S-AF;V4;2;D_V4_2;NA;12.9;NA
12/10/2020;67;S-AF;V4;3;D_V4_3;NA;12.9;NA
12/10/2020;67;S-AF;V4;4;D_V4_4;NA;12.8;NA
12/10/2020;67;S-AF;V4;7;D_V4_7;NA;12.7;NA
12/10/2020;67;S-AF;V4;8;D_V4_8;NA;12.9;NA
12/10/2020;67;S-AF;V4;9;D_V4_9;NA;13.1;NA
12/10/2020;67;S-AF;V5;2;D_V5_2;NA;12.2;NA
12/10/2020;67;S-AF;V5;3;D_V5_3;NA;12.8;NA
12/10/2020;67;S-AF;V5;4;D_V5_4;NA;12.5;NA
12/10/2020;67;S-AF;V5;7;D_V5_7;NA;11.9;NA
12/10/2020;67;S-AF;V5;8;D_V5_8;NA;12.1;NA
12/10/2020;67;S-AF;V5;9;D_V5_9;NA;11.6;NA
12/10/2020;67;S-AF;V6;2;D_V6_2;NA;11.7;NA
12/10/2020;67;S-AF;V6;3;D_V6_3;NA;11.4;NA
12/10/2020;67;S-AF;V6;4;D_V6_4;NA;10.7;NA
12/10/2020;67;S-AF;V6;7;D_V6_7;NA;11.5;NA
12/10/2020;67;S-AF;V6;8;D_V6_8;NA;11.3;NA
12/10/2020;67;S-AF;V6;9;D_V6_9;NA;10.6;NA
12/10/2020;67;S-AF;V7;2;D_V7_2;NA;11.6;NA
12/10/2020;67;S-AF;V7;3;D_V7_3;NA;11.6;NA
12/10/2020;67;S-AF;V7;4;D_V7_4;NA;11.4;NA
12/10/2020;67;S-AF;V7;7;D_V7_7;NA;11.8;NA
12/10/2020;67;S-AF;V7;8;D_V7_8;NA;11.6;NA
12/10/2020;67;S-AF;V7;9;D_V7_9;NA;10.9;NA
12/10/2020;67;S-AF;V8;2;D_V8_2;NA;12.7;NA
12/10/2020;67;S-AF;V8;3;D_V8_3;NA;12.3;NA
12/10/2020;67;S-AF;V8;4;D_V8_4;NA;12.2;NA
12/10/2020;67;S-AF;V8;7;D_V8_7;NA;12.5;NA
12/10/2020;67;S-AF;V8;8;D_V8_8;NA;12.4;NA
12/10/2020;67;S-AF;V8;9;D_V8_9;NA;12.7;NA
12/10/2020;67;S;V3;2;L_V3_2;NA;11.8;NA
12/10/2020;67;S;V3;3;L_V3_3;NA;11.8;NA
12/10/2020;67;S;V3;4;L_V3_4;NA;12.5;NA
12/10/2020;67;S;V3;7;L_V3_7;NA;12.2;NA
12/10/2020;67;S;V3;8;L_V3_8;NA;12.5;NA
12/10/2020;67;S;V3;9;L_V3_9;NA;12.5;NA
12/10/2020;67;S;V4;2;L_V4_2;NA;12.2;NA
12/10/2020;67;S;V4;3;L_V4_3;NA;12.2;NA
12/10/2020;67;S;V4;4;L_V4_4;NA;12.1;NA
12/10/2020;67;S;V4;7;L_V4_7;NA;12.3;NA
12/10/2020;67;S;V4;8;L_V4_8;NA;12.2;NA
12/10/2020;67;S;V4;9;L_V4_9;NA;12.3;NA
12/10/2020;67;S;V5;2;L_V5_2;NA;11.9;NA
12/10/2020;67;S;V5;3;L_V5_3;NA;12.4;NA
12/10/2020;67;S;V5;4;L_V5_4;NA;12.6;NA
12/10/2020;67;S;V5;7;L_V5_7;NA;11.7;NA
12/10/2020;67;S;V5;8;L_V5_8;NA;12.1;NA
12/10/2020;67;S;V5;9;L_V5_9;NA;12.2;NA
12/10/2020;67;S;V6;2;L_V6_2;NA;11.1;NA
12/10/2020;67;S;V6;3;L_V6_3;NA;11.3;NA
12/10/2020;67;S;V6;4;L_V6_4;NA;11.8;NA
12/10/2020;67;S;V6;7;L_V6_7;NA;11;NA
12/10/2020;67;S;V6;8;L_V6_8;NA;11.9;NA
12/10/2020;67;S;V6;9;L_V6_9;NA;11.1;NA
12/10/2020;67;S;V7;2;L_V7_2;NA;10.8;NA
12/10/2020;67;S;V7;3;L_V7_3;NA;11.1;NA
12/10/2020;67;S;V7;4;L_V7_4;NA;11.2;NA
12/10/2020;67;S;V7;7;L_V7_7;NA;10.4;NA
12/10/2020;67;S;V7;8;L_V7_8;NA;11.2;NA
12/10/2020;67;S;V7;9;L_V7_9;NA;11.4;NA
12/10/2020;67;S;V8;2;L_V8_2;NA;12.2;NA
12/10/2020;67;S;V8;3;L_V8_3;NA;11.8;NA
12/10/2020;67;S;V8;4;L_V8_4;NA;12.5;NA
12/10/2020;67;S;V8;7;L_V8_7;NA;12.5;NA
12/10/2020;67;S;V8;8;L_V8_8;NA;12.3;NA
12/10/2020;67;S;V8;9;L_V8_9;NA;12.5;NA
19/10/2020;74;C;V3;2;C_V3_2;NA;14.7;17
19/10/2020;74;C;V3;3;C_V3_3;FL;15;15
19/10/2020;74;C;V3;4;C_V3_4;NA;15.5;17
19/10/2020;74;C;V3;7;C_V3_7;FL;15;10
19/10/2020;74;C;V3;8;C_V3_8;NA;15.5;14
19/10/2020;74;C;V3;9;C_V3_9;FL;14;20
19/10/2020;74;C;V4;2;C_V4_2;NA;12.7;12
19/10/2020;74;C;V4;3;C_V4_3;NA;12.6;15
19/10/2020;74;C;V4;4;C_V4_4;NA;12;15
19/10/2020;74;C;V4;7;C_V4_7;NA;12.7;12
19/10/2020;74;C;V4;8;C_V4_8;NA;12.2;14
19/10/2020;74;C;V4;9;C_V4_9;NA;12.5;15
19/10/2020;74;C;V5;2;C_V5_2;FL;13;7
19/10/2020;74;C;V5;3;C_V5_3;FL;13;10
19/10/2020;74;C;V5;4;C_V5_4;FL;13;8
19/10/2020;74;C;V5;7;C_V5_7;NA;12.5;9
19/10/2020;74;C;V5;8;C_V5_8;FL;13;11
19/10/2020;74;C;V5;9;C_V5_9;NA;12.5;11
19/10/2020;74;C;V6;2;C_V6_2;NA;12.6;12
19/10/2020;74;C;V6;3;C_V6_3;NA;12.3;16
19/10/2020;74;C;V6;4;C_V6_4;NA;11.4;11
19/10/2020;74;C;V6;7;C_V6_7;NA;12.8;15
19/10/2020;74;C;V6;8;C_V6_8;NA;11.5;9
19/10/2020;74;C;V6;9;C_V6_9;NA;11.8;9
19/10/2020;74;C;V7;2;C_V7_2;FL;13;11
19/10/2020;74;C;V7;3;C_V7_3;FL;13;9
19/10/2020;74;C;V7;4;C_V7_4;FL;13;7
19/10/2020;74;C;V7;7;C_V7_7;FL;12;6
19/10/2020;74;C;V7;8;C_V7_8;FL;12;9
19/10/2020;74;C;V7;9;C_V7_9;FL;12;5
19/10/2020;74;C;V8;2;C_V8_2;NA;13.5;12
19/10/2020;74;C;V8;3;C_V8_3;FL;13;13
19/10/2020;74;C;V8;4;C_V8_4;FL;13;11
19/10/2020;74;C;V8;7;C_V8_7;FL;13;10
19/10/2020;74;C;V8;8;C_V8_8;NA;12.6;12
19/10/2020;74;C;V8;9;C_V8_9;FL;13;13
19/10/2020;74;S-AF;V3;2;D_V3_2;NA;14.3;15
19/10/2020;74;S-AF;V3;3;D_V3_3;NA;14.2;17
19/10/2020;74;S-AF;V3;4;D_V3_4;NA;14.2;20
19/10/2020;74;S-AF;V3;7;D_V3_7;NA;13.8;17
19/10/2020;74;S-AF;V3;8;D_V3_8;NA;12.7;14
19/10/2020;74;S-AF;V3;9;D_V3_9;NA;13.7;18
19/10/2020;74;S-AF;V4;2;D_V4_2;NA;13.4;9
19/10/2020;74;S-AF;V4;3;D_V4_3;NA;12.9;9
19/10/2020;74;S-AF;V4;4;D_V4_4;NA;13.8;7
19/10/2020;74;S-AF;V4;7;D_V4_7;NA;13.2;8
19/10/2020;74;S-AF;V4;8;D_V4_8;NA;13.2;9
19/10/2020;74;S-AF;V4;9;D_V4_9;NA;13.6;8
19/10/2020;74;S-AF;V5;2;D_V5_2;NA;12.3;9
19/10/2020;74;S-AF;V5;3;D_V5_3;NA;12.8;9
19/10/2020;74;S-AF;V5;4;D_V5_4;NA;12.7;9
19/10/2020;74;S-AF;V5;7;D_V5_7;NA;12.7;11
19/10/2020;74;S-AF;V5;8;D_V5_8;NA;12.8;6
19/10/2020;74;S-AF;V5;9;D_V5_9;NA;12.7;6
19/10/2020;74;S-AF;V6;2;D_V6_2;NA;12.5;8
19/10/2020;74;S-AF;V6;3;D_V6_3;NA;11.9;9
19/10/2020;74;S-AF;V6;4;D_V6_4;NA;11.4;5
19/10/2020;74;S-AF;V6;7;D_V6_7;NA;12.3;10
19/10/2020;74;S-AF;V6;8;D_V6_8;NA;11.9;8
19/10/2020;74;S-AF;V6;9;D_V6_9;NA;11.2;5
19/10/2020;74;S-AF;V7;2;D_V7_2;NA;12.5;7
19/10/2020;74;S-AF;V7;3;D_V7_3;NA;12.5;8
19/10/2020;74;S-AF;V7;4;D_V7_4;NA;12.3;7
19/10/2020;74;S-AF;V7;7;D_V7_7;NA;12.6;7
19/10/2020;74;S-AF;V7;8;D_V7_8;NA;12.4;7
19/10/2020;74;S-AF;V7;9;D_V7_9;NA;11.5;8
19/10/2020;74;S-AF;V8;2;D_V8_2;NA;13.5;11
19/10/2020;74;S-AF;V8;3;D_V8_3;NA;12.8;10
19/10/2020;74;S-AF;V8;4;D_V8_4;NA;12.8;8
19/10/2020;74;S-AF;V8;7;D_V8_7;FL;13;8
19/10/2020;74;S-AF;V8;8;D_V8_8;FL;13;8
19/10/2020;74;S-AF;V8;9;D_V8_9;NA;13.3;9
19/10/2020;74;S;V3;2;L_V3_2;NA;12.6;18
19/10/2020;74;S;V3;3;L_V3_3;NA;12.4;15
19/10/2020;74;S;V3;4;L_V3_4;NA;12.6;16
19/10/2020;74;S;V3;7;L_V3_7;NA;12.7;16
19/10/2020;74;S;V3;8;L_V3_8;NA;12.7;21
19/10/2020;74;S;V3;9;L_V3_9;NA;13.3;19
19/10/2020;74;S;V4;2;L_V4_2;NA;12.8;10
19/10/2020;74;S;V4;3;L_V4_3;NA;12.7;10
19/10/2020;74;S;V4;4;L_V4_4;NA;12.7;9
19/10/2020;74;S;V4;7;L_V4_7;NA;12.8;9
19/10/2020;74;S;V4;8;L_V4_8;NA;12.7;9
19/10/2020;74;S;V4;9;L_V4_9;NA;12.8;9
19/10/2020;74;S;V5;2;L_V5_2;NA;13.2;10
19/10/2020;74;S;V5;3;L_V5_3;NA;13.4;8
19/10/2020;74;S;V5;4;L_V5_4;NA;12.8;9
19/10/2020;74;S;V5;7;L_V5_7;NA;12.9;8
19/10/2020;74;S;V5;8;L_V5_8;NA;13.3;8
19/10/2020;74;S;V5;9;L_V5_9;NA;13.5;9
19/10/2020;74;S;V6;2;L_V6_2;NA;11.7;7
19/10/2020;74;S;V6;3;L_V6_3;NA;12.8;4
19/10/2020;74;S;V6;4;L_V6_4;NA;12.5;9
19/10/2020;74;S;V6;7;L_V6_7;NA;11.5;6
19/10/2020;74;S;V6;8;L_V6_8;NA;12.6;8
19/10/2020;74;S;V6;9;L_V6_9;NA;11.9;7
19/10/2020;74;S;V7;2;L_V7_2;NA;11.6;7
19/10/2020;74;S;V7;3;L_V7_3;NA;11.8;7
19/10/2020;74;S;V7;4;L_V7_4;NA;12.2;7
19/10/2020;74;S;V7;7;L_V7_7;NA;11.6;6
19/10/2020;74;S;V7;8;L_V7_8;NA;12.3;5
19/10/2020;74;S;V7;9;L_V7_9;NA;12.2;6
19/10/2020;74;S;V8;2;L_V8_2;NA;12.6;8
19/10/2020;74;S;V8;3;L_V8_3;NA;12.9;7
19/10/2020;74;S;V8;4;L_V8_4;NA;13.3;8
19/10/2020;74;S;V8;7;L_V8_7;NA;13.3;11
19/10/2020;74;S;V8;8;L_V8_8;NA;13.2;9
19/10/2020;74;S;V8;9;L_V8_9;NA;13.2;9
26/10/2020;81;C;V3;2;C_V3_2;FL;15;NA
26/10/2020;81;C;V3;3;C_V3_3;NA;15;NA
26/10/2020;81;C;V3;4;C_V3_4;FL;16;NA
26/10/2020;81;C;V3;7;C_V3_7;NA;15;NA
26/10/2020;81;C;V3;8;C_V3_8;FL;16;NA
26/10/2020;81;C;V3;9;C_V3_9;NA;14;NA
26/10/2020;81;C;V4;2;C_V4_2;NA;12.9;NA
26/10/2020;81;C;V4;3;C_V4_3;NA;12.9;NA
26/10/2020;81;C;V4;4;C_V4_4;NA;12.5;NA
26/10/2020;81;C;V4;7;C_V4_7;NA;12.9;NA
26/10/2020;81;C;V4;8;C_V4_8;NA;12.5;NA
26/10/2020;81;C;V4;9;C_V4_9;NA;12.8;NA
26/10/2020;81;C;V5;2;C_V5_2;NA;13;NA
26/10/2020;81;C;V5;3;C_V5_3;NA;13;NA
26/10/2020;81;C;V5;4;C_V5_4;NA;13;NA
26/10/2020;81;C;V5;7;C_V5_7;FL;13;NA
26/10/2020;81;C;V5;8;C_V5_8;NA;13;NA
26/10/2020;81;C;V5;9;C_V5_9;FL;13;NA
26/10/2020;81;C;V6;2;C_V6_2;NA;13.7;NA
26/10/2020;81;C;V6;3;C_V6_3;NA;12.9;NA
26/10/2020;81;C;V6;4;C_V6_4;NA;11.6;NA
26/10/2020;81;C;V6;7;C_V6_7;NA;13.7;NA
26/10/2020;81;C;V6;8;C_V6_8;NA;11.6;NA
26/10/2020;81;C;V6;9;C_V6_9;NA;12.7;NA
26/10/2020;81;C;V7;2;C_V7_2;NA;13;NA
26/10/2020;81;C;V7;3;C_V7_3;NA;13;NA
